scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
semantic,16,dev_0109,0,NO,27.631,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0112,1,NO,27.262,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0113,0,YES,27.252,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0114,1,YES,26.887,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0115,1,YES,27.803,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0116,1,YES,26.757,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0119,0,NO,27.886,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0120,1,NO,27.166,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0121,1,YES,28.043,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0123,0,NO,27.837,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0124,0,NO,27.628,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0125,1,NO,28.427,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0126,0,NO,27.742,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0128,0,NO,27.319,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0129,1,YES,27.42,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0130,0,NO,27.925,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0131,1,I don't know.,27.182,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0132,1,YES,27.48,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0133,0,I don't know.,26.179,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0134,0,YES,26.976,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0136,1,YES,27.444,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0137,1,YES,26.782,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0138,0,YES,27.739,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0139,1,YES,28.229,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0140,0,NO,27.67,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0141,0,NO,27.889,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0142,0,NO,27.312,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0143,1,YES,26.298,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0144,1,YES,26.675,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0145,0,NO,27.525,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0147,1,YES,26.731,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0148,1,NO,28.314,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0150,1,YES,28.615,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0151,0,NO,27.837,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0153,1,YES,28.723,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0154,0,NO,28.361,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0155,0,NO,27.345,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0156,1,YES,26.688,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0157,0,NO,27.784,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0159,1,YES,27.373,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0160,1,NO,28.704,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0161,1,YES,27.732,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0162,1,YES,25.891,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0163,1,NO,26.771,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0164,1,NO,28.5,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0165,0,YES,25.102,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0166,0,YES,28.303,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0169,0,NO,26.908,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0170,0,NO,26.733,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0171,0,YES,27.226,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0172,0,NO,26.241,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0175,1,YES,27.729,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0176,1,I don't know.,28.271,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0177,0,NO,28.082,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0178,1,YES,27.961,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0179,0,NO,26.896,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0180,0,NO,27.749,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0183,1,NO,28.039,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0184,1,NO,27.482,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0185,0,NO,26.569,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0186,1,YES,27.337,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0187,1,YES,28.172,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0188,1,YES,27.795,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0189,1,I don't know.,27.867,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0190,1,YES,27.589,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0191,1,NO,27.72,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0192,1,NO,28.317,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0193,1,YES,26.569,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0194,1,YES,28.498,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0195,1,NO,27.976,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0196,1,YES,27.966,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0198,0,YES,26.882,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0199,0,NO,28.517,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0200,1,YES,28.237,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0201,1,YES,27.294,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0202,1,I don't know.,27.461,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0203,1,NO,27.125,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0204,0,NO,26.184,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0205,1,YES,27.187,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0206,1,YES,27.778,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0207,0,NO,27.189,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0208,1,YES,27.423,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0209,0,NO,27.432,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0210,0,NO,26.511,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0211,1,NO,28.243,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0212,0,NO,27.078,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0214,1,YES,27.944,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0215,0,I don't know.,27.768,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0216,1,NO,27.776,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0217,0,NO,27.273,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0219,1,YES,27.804,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0221,0,YES,27.135,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0222,0,NO,25.164,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0223,0,I don't know,27.359,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0224,0,NO,27.895,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0226,0,NO,27.462,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0227,1,NO,26.763,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0228,1,YES,28.401,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0229,1,YES,26.354,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0230,0,YES,27.446,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0231,1,YES,27.997,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0232,1,YES,27.783,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0234,0,I don't know.,27.48,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0236,0,NO,26.547,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0237,0,YES,27.86,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0238,1,NO,26.717,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0240,0,NO,26.98,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0241,1,YES,27.908,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0242,1,YES,27.261,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0243,0,YES,28.309,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0245,1,NO,27.902,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0246,1,NO,27.786,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0247,0,NO,28.495,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0248,1,YES,27.502,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0249,1,NO,28.046,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0250,1,YES,27.162,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0251,1,NO,27.071,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0252,1,NO,27.243,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0254,1,YES,28.211,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0256,1,NO,28.062,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0257,1,NO,27.097,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0258,1,I don't know.,27.097,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0259,0,NO,26.325,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0260,0,NO,27.107,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0261,0,NO,27.23,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0262,1,YES,27.35,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0263,1,YES,27.844,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0264,1,YES,28.763,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0265,1,"YES


##",28.269,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0266,1,NO,28.781,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0267,1,YES,28.447,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0268,1,YES,27.987,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0269,0,NO,27.296,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0270,0,NO,28.197,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0271,1,YES,26.642,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0272,0,NO,27.122,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0273,0,NO,27.754,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0274,1,YES,28.38,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0275,1,YES,27.918,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0277,0,YES,27.359,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0279,1,YES,27.688,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0280,1,YES,28.793,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0281,1,NO,27.913,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0282,1,YES,25.534,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0284,1,NO,26.429,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0285,0,YES,27.733,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0286,1,NO,27.235,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0287,1,NO,28.503,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0288,1,YES,28.761,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0289,1,YES,27.737,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0290,0,NO,27.235,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0293,1,YES,27.822,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0294,0,NO,26.462,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0295,0,YES,26.788,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0298,1,NO,27.222,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0299,0,I don't know.,26.918,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0301,0,NO,28.374,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0302,0,NO,27.428,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0303,0,I don't know.,28.019,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0304,1,YES,26.495,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0305,0,NO,28.023,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0306,1,YES,25.232,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0307,1,NO,27.928,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0308,1,YES,28.445,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0309,0,NO,27.965,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0310,1,YES,28.161,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0311,1,YES,26.786,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0312,0,NO,27.089,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0313,0,NO,28.458,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0314,1,YES,28.115,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0315,1,YES,27.002,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0316,1,NO,28.481,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0317,0,NO,27.524,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0318,1,YES,27.451,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0321,1,NO,28.684,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0322,1,YES,27.097,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0323,1,YES,28.232,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0324,1,I don't know.,27.989,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0325,1,YES,27.781,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0326,1,YES,28.559,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0328,0,NO,26.812,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0329,1,YES,27.779,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0330,1,YES,27.822,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0331,1,YES,26.536,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0333,1,NO,28.146,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0334,1,YES,28.32,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0335,0,NO,28.121,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0336,0,YES,28.06,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0337,1,NO,28.799,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0338,1,YES,28.049,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0339,1,NO,28.658,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0341,1,YES,27.771,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0342,0,NO,27.054,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0343,1,NO,27.447,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0344,1,I don't know.,27.636,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0345,1,YES,28.521,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0346,1,YES,27.237,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0347,1,NO,27.637,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0348,1,NO,27.525,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0349,1,YES,27.98,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0350,1,YES,26.539,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0351,0,NO,28.321,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0352,0,NO,28.614,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0353,1,YES,28.873,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0355,0,YES,27.257,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0357,1,I don't know.,27.238,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0358,0,NO,27.966,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0359,1,YES,27.465,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0360,0,I don't know,25.308,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0361,1,YES,27.831,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0362,1,YES,27.348,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0363,1,NO,28.48,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0364,0,YES,28.336,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0366,0,YES,28.026,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0367,1,YES,27.848,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0368,0,NO,27.75,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0369,1,YES,27.908,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0371,0,NO,27.855,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0372,1,YES,28.321,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0373,1,YES,27.116,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0374,0,NO,28.166,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0375,1,YES,26.96,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0376,1,I don't know,28.234,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0377,1,YES,27.373,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0378,1,YES,28.74,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0379,1,YES,27.615,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0380,1,YES,28.04,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0382,1,I don't know.,27.321,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0383,1,YES,28.336,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0384,1,NO,26.944,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0385,1,NO,27.984,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0386,1,I don't know.,27.276,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0387,1,YES,27.572,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0388,0,I don't know.,27.22,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0389,1,NO,27.51,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0393,1,YES,27.164,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0395,0,NO,27.529,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0396,0,YES,28.057,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0397,0,NO,27.17,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0398,0,NO,28.6,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0399,1,NO,26.912,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0400,1,YES,27.171,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0401,1,NO,26.896,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0402,0,NO,27.142,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0404,0,NO,28.427,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0405,0,NO,27.633,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0406,0,NO,26.837,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0407,1,YES,27.5,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0408,1,YES,27.618,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0409,1,NO,28.465,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0410,1,NO,27.47,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0411,1,I don't know.,28.535,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0412,0,NO,27.37,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0413,1,YES,27.524,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0416,0,NO,27.605,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0417,0,NO,27.903,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0418,1,YES,27.967,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0419,1,NO,28.172,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0420,1,I don't know,26.167,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0421,0,YES,27.328,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0422,1,YES,27.563,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0423,0,NO,27.293,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0425,1,I don't know,27.9,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0426,0,NO,28.537,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0427,0,NO,27.309,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0428,0,NO,27.832,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0429,1,YES,28.366,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0430,1,NO,26.878,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0431,1,YES,27.361,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0432,1,NO,27.659,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0434,0,NO,26.974,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0436,0,YES,28.88,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0437,0,I don't know.,26.991,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0439,1,YES,28.602,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0440,1,YES,27.942,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0441,0,YES,28.523,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0442,1,NO,27.841,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0443,1,YES,27.967,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0444,1,I don't know.,27.759,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0445,1,YES,28.275,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0446,1,NO,28.202,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0447,0,YES,27.725,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0448,1,YES,28.235,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0449,1,NO,27.528,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0450,0,NO,29.013,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0451,0,NO,27.927,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0452,1,NO,26.699,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0453,0,NO,27.014,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0454,1,NO,27.574,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0455,1,I don't know.,27.85,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0456,1,NO,27.353,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0457,0,YES,27.942,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0459,1,YES,28.534,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0460,1,YES,28.142,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0461,1,NO,26.222,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0462,1,YES,27.193,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0463,1,YES,27.691,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0464,0,NO,28.042,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0465,0,NO,27.781,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0466,1,YES,27.815,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0467,1,YES,27.027,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0469,1,YES,28.996,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0470,1,YES,26.812,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0471,1,I don't know.,28.208,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0472,1,YES,28.049,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0473,1,I don't know.,26.983,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0474,1,I don't know.,28.539,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0475,1,YES,28.687,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0477,0,NO,28.351,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0478,1,YES,27.726,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0479,0,YES,27.511,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0480,0,NO,28.633,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0481,0,NO,27.67,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0482,0,YES,27.181,yes,True,1.0,False,yes,yes,True,False,False
semantic,16,dev_0484,0,NO,28.772,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0485,1,YES,27.158,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0486,1,YES,27.051,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0487,0,NO,27.71,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0488,1,YES,27.761,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0489,0,NO,27.887,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0490,0,NO,27.793,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0491,0,I don't know,27.922,i,False,,,idk,i don't know,False,True,
semantic,16,dev_0492,1,NO,27.041,no,True,0.0,False,no,no,True,False,False
semantic,16,dev_0493,1,YES,27.831,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0494,0,NO,28.415,no,True,0.0,True,no,no,True,False,True
semantic,16,dev_0495,1,YES,27.053,yes,True,1.0,True,yes,yes,True,False,True
semantic,16,dev_0497,1,YES,27.008,yes,True,1.0,True,yes,yes,True,False,True
