scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct,condition,acc_type
semantic,6,dev_0737,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0754,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0759,0,"No, North and South Korea do not speak the same language. They both speak",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0764,0,"No, sampling error is not the same as standard deviation. Sampling error refers to",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0782,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0817,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0829,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0832,0,"Yes, you can get to South America by car. The Pan-American Highway",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0837,0,I don't know. While universal healthcare and socialized medicine are related concepts,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0853,0,"No, a Girl Scout cannot be an Eagle Scout. The Eagle Scout rank is",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0854,0,I don't know. The position of an animal in the food chain can,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0862,0,"No, you do not have to say ""check"" in chess. In chess",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0871,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0916,0,"No, the Ryman and Grand Ole Opry are not the same thing.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0922,0,I don't know. The validity of a passport card for air travel to,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0933,0,"Yes, the cremaster muscle is part of the spermatic cord, which",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0934,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0940,0,"No, you cannot use a passport card to fly domestically. The passport card",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0944,0,"Yes, Greece and Rome were around at the same time. Ancient Greece flourished from",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0952,0,"No, Merrill Lynch and Bank of America are not the same. Merrill Lynch is",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0958,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0981,0,"Yes, pyruvic acid and pyruvate are the same thing.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0991,0,"No, you do not need a license to watch TV in England. However,",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0994,0,"No, you cannot use a white background as a green screen. The green screen",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0996,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1006,0,"No, you do not have to be literate to vote. However, in",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1011,0,"Yes, the World Cup trophy has a name, which is the ""FIFA",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1022,0,"I don't know. While enterprise value and firm value are related concepts,",,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1049,0,"No, a red panda is not related to a panda. They are",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1062,0,"No, a wheel and axle is not a lever. A lever is a specific",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1075,0,"No, I don't know. NHL ice rinks are not all the",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1102,0,"Yes, there is a difference between sweating and perspiring. Sweating refers",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1110,0,I don't know. The number of rounds in the NBA draft can vary,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1112,0,"I don't know. Nuclear power is a specific use of nuclear energy,",,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1113,0,"No, a ball python is not the same as a royal python. While both",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1121,0,"Yes, there was a world war before World War I, known as the Franco",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1133,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1138,0,"No, anaerobic respiration does not have an electron transport chain.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1146,0,"Yes, a penalty charge notice is the same as a fixed penalty. Both terms",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1155,0,"Yes, the GMC Sierra and Chevy Silverado are the same vehicle, as they",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1175,0,"Yes, Michigan was a state during the Civil War. It was admitted to the",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1178,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1183,0,"Yes, pork loin ribs are the same as baby back ribs.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1196,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1204,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1205,0,"Yes, you can take out the king in chess. The king is the most",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1209,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1227,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1229,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1230,0,"No, a double eagle is not the same as an albatross. A",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1235,0,"Yes, a birth certificate counts as a form of ID. It is a document",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1239,0,"No, a CPAP (Continuous Positive Airway Pressure) and a ventilator",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1241,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1250,0,"Yes, the micropyle is the opening in the seed coat through which the",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1256,0,"Yes, there was a tsunami in the 1906 San Francisco earthquake",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1261,0,"Yes, there is a state income tax in Louisiana.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1267,0,"Yes, Better Call Saul is set after Breaking Bad. It is a prequel",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1271,0,"Yes, the drinking age varies from state to state in the United States. Before",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1283,0,"No, lock nuts and stop nuts are not the same. Lock nuts are a",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1285,0,"No, a woman has never won the Indianapolis 500.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1286,0,"Yes, there is a difference between lightning bugs and fireflies. Lightning bugs are",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1294,0,"No, a terminating decimal can be written as a recurring decimal.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1296,0,"No, PlayStation 2 games do not play on PlayStation 4. The PlayStation",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1303,0,"Yes, you have to touch the ball to be offside in soccer. The",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1307,0,"No, you cannot score directly from a kickoff in football. The kickoff",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1311,0,I don't know. The crankshaft pulley and harmonic balancer,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1316,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1317,0,"No, I don't know. Planetary nebulae are not formed by",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1333,0,"No, a Dame is not the same as a Knight. In the British honours",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1336,0,"Yes, there are nerves in the central nervous system. The central nervous system consists",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1345,0,"Yes, there is a difference between a confidentiality agreement and a non-disclosure",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1359,0,"No, you cannot give yourself an assist in basketball. An assist is only given",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1370,0,"No, A-2-3-4-5 is not a straight.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1371,0,"Yes, Rafflesia arnoldii is the largest flower in the world",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1372,0,"Yes, a kilowatt-hour (kWh) is a unit of",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1382,0,"No, a catcher cannot block home plate without the ball. In baseball, a",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1406,0,"Yes, the Postmaster General is appointed by the President of the United States.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1408,0,"No, you cannot run on a caught foul ball. In baseball, if the",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1413,0,"Yes, Brazil has won the World Cup in Europe. They won the 1",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1419,0,"Yes, there is a Las Vegas in New Mexico. It is a city located",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1420,0,"No, 4x4 and four-wheel drive are not the same thing",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1423,0,"No, ""Take Me Home, Country Roads"" is not specifically about Virginia.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1424,0,I don't know. The temperature at night in Hawaii can vary depending on,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1436,0,I don't know. Equity in your home can be considered a liquid asset,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1438,0,"Yes, all of the United Kingdom is in the same time zone, which is",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1452,0,"No, a neurotransmitter cannot be both excitatory and inhibitory.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1455,0,"No, the abdomen is not the same as the stomach. The abdomen is the",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1464,0,"Yes, a sweet potato is part of the potato family. It is a member",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1467,0,"Yes, a grade D at A-level is considered a pass. However,",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1473,0,"Yes, a sailboat can travel faster than the wind. This is because the",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1489,0,"Yes, all the songs in Mamma Mia! Here We Go Again are by AB",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1498,0,"Yes, the Nobel Peace Prize is awarded every year.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1508,0,"Yes, there have been several deaths during the Tour de France, including the tragic",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1515,0,"Yes, there is a law that requires individuals and businesses to pay federal income taxes",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1517,0,"No, hydraulic fluid should not be used as brake fluid in a vehicle. It",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1528,0,"No, a J.D. is not the same as a doctorate.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1533,0,"Yes, the July 27, 2018 lunar eclipse was",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1534,0,I don't know. The rule for fan interference in baseball states that a,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1546,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1552,0,I don't know. The poly(A) tail is added after the,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1557,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1563,0,"Yes, the Big Dipper is the same as Ursa Major, which is",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1627,0,I don't know. The exact position of the esophagus relative to the,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1632,0,"No, the World Health Organization (WHO) is not a government organization. It",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1650,0,"Yes, it is illegal to take a stop sign. Removing, damaging, or",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1655,0,"Yes, there is a difference between soy and soya sauce. Soy sauce is",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1658,0,"No, the Nazca Lines can only be fully appreciated from the air, as",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1659,0,"Yes, an undergraduate degree and a bachelor's degree are the same thing.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1673,0,"Yes, grizzly bears (Ursus arctos horribilis)",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1680,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1687,0,"Yes, there are warrant officers in the U.S. Air Force. W",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1698,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1707,0,"Yes, a PLC is the same as a limited company.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1727,0,"Yes, a digital audio cable and an optical audio cable are the same thing.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1736,0,"Yes, the magnitude of a physical quantity can change with a change in the system",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1737,0,"No, you cannot take a jump shot on a free throw. Free throws must",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1740,0,"Yes, there is spongy bone in the medullary cavity. The",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1743,0,I don't know. The Last King of Scotland is a film based on,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1749,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1750,0,I don't know. The decision in Chaplinsky v. New Hampshire,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1757,0,"Yes, the profit and loss statement (also known as the P&L statement",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1763,0,"No, the House of Representatives is not the same as Congress. Congress is the",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1775,0,"No, the NBA playoffs are not played in a 2-3-2",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1789,0,I don't know. The spleen is part of the lymphatic,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1806,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1814,0,"No, area codes in the North American Numbering Plan (NANP)",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1823,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1832,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1849,0,"No, in a RACI chart, one person cannot be both Responsible and Account",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1851,0,"Yes, the right to a fair trial is guaranteed by the U.S.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1857,0,"No, cows do not need to give birth to produce milk. They can be",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1895,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1906,0,"No, college football players do not have to enter the NFL Draft to play professionally",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1916,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1919,0,"Yes, one element can be transmuted into another through nuclear transmutation processes such",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1924,0,"No, a car's serial number is not the same as its VIN.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1938,0,"Yes, the empty set is an element of the set that contains the empty set",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_1948,0,"No, a chicken and a rooster are not the same thing. A chicken",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1950,0,"I don't know. The Gulf of Mexico is considered a marginal sea,",,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1960,0,"No, the Republic of the Congo and the Democratic Republic of the Congo are not",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1977,0,"No, you cannot be president if you were not born in the United States.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_1995,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_1997,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2009,0,"No, Color Wonder markers are designed to only work on special Color Wonder paper,",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2032,0,"Yes, flies can lay eggs in human skin, and one example is botflies",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2045,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2053,0,"No, you do not have to be serving to score in tennis. You can",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2061,0,"Yes, you can choose who is listed as your next of kin. You can",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2065,0,"No, ""RealFeel"" is not the same as the heat index. The",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2068,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2078,0,"Yes, black cumin seed and black seed are the same thing. They refer",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2079,0,"Yes, Eeyore is a donkey.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2088,0,"I don't know. The United States does not have an official language,",,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2091,0,"No, the home team cannot win by two runs in extra innings. In extra",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2094,0,"Yes, there is an airport in Fort Walton Beach, Florida.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2095,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2139,0,"Yes, you can travel internationally with a passport card. However, it is important",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2166,0,"No, staring at a bright light alone cannot cause blindness. However, excessive exposure",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2184,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2187,0,"No, you cannot jump while taking a free throw in basketball. The shooter must",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2192,0,"Yes, a lieutenant colonel is higher than a colonel in the military rank hierarchy.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2196,0,"Yes, red-eared slider turtles lay their eggs in water.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2199,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2204,0,I don't know. The ability to pick someone up by their hair depends,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2220,0,"Yes, the ball is considered ""dead"" on an infield fly, meaning",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2224,0,"No, rubies are typically red in color, while sapphires are known",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2232,0,"Yes, there is a Roman Catholic cathedral in Dublin. St. Patrick's",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2234,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2237,0,"No, the Riviera Maya is on the Caribbean Sea, not the Gulf of Mexico",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2247,0,"No, you cannot go into a liquor store under 21 in New Jersey",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2248,0,"No, pixel density and resolution are not the same thing. Pixel density is a",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2266,0,"No, a Nissan Pathfinder is not a full-size SUV. It falls",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2275,0,I don't know. The legality of card counting in Las Vegas may,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2295,0,"No, you cannot have a unanimous vote with an abstention. A unanimous vote",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2304,0,"No, the House of Representatives is not also called Congress. Congress is the entire",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2306,0,"No, you cannot keep doubling your bet on roulette indefinitely using the Martingale system",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2310,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2315,0,"Yes, centripetal and centrifugal forces are an action-reaction pair. Cent",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2323,0,"No, the film Tully is not based on a book. It is an",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2328,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2350,0,"Yes, Little House on the Prairie is a work of fiction, as it is",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2382,0,"Yes, the right atrium receives blood from the lungs through pulmonary veins.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2387,0,"Yes, Northern Ireland has a World Cup team. The team represents Northern Ireland in",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2388,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2396,0,"No, semolina flour and Cream of Wheat are not the same. Semolina",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2408,0,Employment termination and being fired are similar in that they both involve the termination of,,employment,False,,,other,,False,False,,semantic,NC
semantic,6,dev_2413,0,"Yes, the movie Stalingrad is based on a true story. It depicts",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2428,0,"No, a PICC line (Peripherally Inserted Central Catheter)",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2433,0,I don't know. The rules regarding facial hair in the military can vary,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2434,0,"Yes, the national anthem of Spain, Marcha Real, has words. The",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2447,0,"Yes, a wild card team can have home field advantage in MLB playoffs. In",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2473,0,"No, Pokémon Gold, Silver, and Crystal are not the same.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2479,0,"Yes, Hong Kong is inside the Great Firewall of China, which is a set",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2504,0,"Yes, the Strip is located in the city of Las Vegas.",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2532,0,"No, a twin cannot be born inside the other. This is a myth and",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2537,0,"Yes, social studies and social science are often used interchangeably, as they both refer",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2538,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2547,0,"I don't know. The diameter of a bullet is measured in inches,",,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2548,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2555,0,"No, lymphoma is not the same as lymph node cancer. Lymphoma",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2566,0,"Yes, a Bachelor of Education (B.Ed.) is an undergraduate degree that",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2572,0,"No, the Channel Isles are not part of Great Britain. They are a group",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2577,0,"Yes, a soccer kick-off must go forward. The ball must travel a",,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_2605,0,"No, .45 Colt and .45 Long Colt are not",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2614,0,I don't know. Snow-on-the-mountain and Bishop',,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2622,0,"No, 7.62 NATO and .308 Winchester are not",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_2634,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2643,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2655,0,I don't know.,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2656,0,I don't know. While right of abode and indefinite leave to remain are,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2690,0,I don't know. Parcelforce is a private company that operates in,,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_2719,0,"No, electrons flow in the opposite direction of current.",,no,True,0.0,True,no,no,True,False,True,semantic,Correct
