scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
misleading,6,dev_2295,0,"No, a unanimous vote requires all members to vote 'Yes', and",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2304,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2306,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2310,0,"I don't know.


##",,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2315,0,"No, centripetal and centrifugal forces are not an action-",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2323,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2328,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2350,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2382,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2387,0,"No, Northern Ireland does not have a separate national team for the FIFA World Cup",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2388,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2396,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2408,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2413,0,"YES, the movie Stalingrad is based on a true story. It dep",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2428,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2433,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2434,0,"YES, the national anthem of Spain, ""La Marcha Real,"" has",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2447,0,"YES, a wild card team can have home field advantage in MLB playoffs",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2473,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2479,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2504,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2532,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2537,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2538,0,"Yes, the film War Room is based on a true story. It is a",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2547,0,"No, .224 bullets cannot be used in a .22",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2548,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2555,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2566,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2572,0,"No, the Channel Islands are not part of Great Britain. They are a group",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2577,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2605,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2614,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2622,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2634,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2643,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2655,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2656,0,"No, right of abode and indefinite leave to remain are not the",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2690,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2719,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2727,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2750,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2757,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2770,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2791,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2813,0,"No, The Greatest Showman is not based on a true story. It",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2821,0,"No, nicotine is not classified as a ganglion blocker",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2832,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2838,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2853,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2870,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2875,0,"No, Aldi and Trader Joe's are two separate retail companies",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2880,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2890,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2901,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2906,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2919,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2931,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2933,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2956,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2959,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2967,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2973,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2991,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3000,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3015,0,"No, keyless entry and remote start are not the same. Keyless entry",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3027,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3029,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3035,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3040,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3073,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3079,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3089,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3105,0,"No, a neutral wire should not be connected to ground.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3106,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3107,0,"YES


###",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3122,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3143,0,"YES, the Republic of Ireland is not part of the Schengen visa area",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3173,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3183,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3187,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3204,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3212,0,"No, a physical address (also known as an IP address) and a MAC",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3221,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_3231,0,"No, the standard error is not the same as the standard deviation.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3232,0,"No, corn starch and corn flour are not the same. Corn st",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3238,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3239,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3241,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_3242,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0031,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0148,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0178,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0410,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0419,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0448,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0224,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0317,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0368,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0507,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0603,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0938,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0076,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0459,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0502,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0580,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1089,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1153,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1315,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1482,0,"No, muscle fibers are not the same as muscle cells. Mus",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1568,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1968,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2223,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2420,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2882,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2899,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2910,0,"No, taro root and elephant ears are not the same. T",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0713,0,"YES


###",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0816,0,"No, the spinal cord and vertebral column are not the same length",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0911,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0997,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1258,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1422,0,"No, root hairs do not occur along the entire length of a root.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2120,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2353,0,"No, bees and hornets do not have the same venom.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2441,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2087,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2215,0,"No, the two chromosomes in a pair are not always identical.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2503,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2652,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2850,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_3062,0,"No, black and yellow garden spiders (Argiope aurantia)",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0400,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0432,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0446,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0455,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0472,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0524,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0767,0,"Yes, the Canadian dollar has been worth more than the American dollar at",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0875,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0950,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_1023,0,"No, a mortgage loan originator and a loan officer are not the",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1171,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1207,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_1299,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0157,0,"No, eyeglasses are made by various companies, each with their",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0371,0,"No, National and Enterprise are not the same company. They are both major",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0621,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0699,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0954,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1050,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1208,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1257,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1805,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_1876,0,"No, Montgomery Ward, a once-prominent American department store chain",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_2290,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_2444,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0250,0,"No, Father's Day is not traditionally celebrated in the Netherlands.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0337,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0386,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0591,0,"No, Copa Airlines is not part of the Star Alliance. It is a member",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0746,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0845,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0855,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0915,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0945,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0021,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0490,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0581,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0631,0,"YES, the post office typically runs on Memorial Day, although there may be some",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0691,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0783,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0787,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0825,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0885,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0089,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0095,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0211,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0238,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0252,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0256,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0266,0,"No, the boy does not die in The Book of Henry.
###",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0310,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0359,0,"NO



##",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0422,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0040,0,"No, there is no sequel to the movie The Golden Compass.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0080,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0100,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0240,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0247,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0260,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0277,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0290,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0303,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0231,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0401,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0420,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0571,0,"NO



##",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0583,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0765,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0778,0,"No, a cookie sheet is not the same as a sheet pan. A cookie",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0815,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0073,0,I don't know,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0491,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0615,0,"No, rice noodles and glass noodles are not the same.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0868,0,"No, Fruit Roll-Ups are not made with real fruit. They",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0880,0,No,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0953,0,"No, Monster energy drinks do not contain alcohol.
###",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0985,0,"No, Long Island Iced Teas do not contain tea. The name is",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0136,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0367,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0618,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0720,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0770,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0835,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0896,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0434,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0489,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0852,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0870,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1148,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2595,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0281,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0528,0,"Yes, there is a train station in Atlantic City.",,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0547,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0623,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0626,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0686,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0822,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1210,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0374,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0900,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0913,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1234,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1360,0,I don't know,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1544,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1588,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0344,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0379,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0474,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0614,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0655,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1195,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1197,0,"No, an ectopic pregnancy cannot be carried to term.",,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1313,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_1564,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_0078,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0166,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0851,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_0861,0,I don't know,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_0872,0,NO,,no,TRUE,0,TRUE,no,no,TRUE,FALSE,TRUE
misleading,6,dev_1554,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_1719,0,YES,,yes,TRUE,1,FALSE,yes,yes,TRUE,FALSE,FALSE
misleading,6,dev_1991,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
misleading,6,dev_2115,0,I don't know.,,i,FALSE,,,idk,i don't know,FALSE,TRUE,
