scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
baseline,1,dev_0913,0,,4.171,,False,,,other,,False,False,
baseline,1,dev_0914,0,,5.605,,False,,,other,,False,False,
baseline,1,dev_0915,1,,0.283,,False,,,other,,False,False,
baseline,1,dev_0916,1,,0.285,,False,,,other,,False,False,
baseline,1,dev_0921,0,,3.064,,False,,,other,,False,False,
baseline,1,dev_0922,1,,4.26,,False,,,other,,False,False,
baseline,1,dev_0933,0,,0.68,,False,,,other,,False,False,
baseline,1,dev_0934,1,,3.817,,False,,,other,,False,False,
baseline,1,dev_0935,1,,4.26,,False,,,other,,False,False,
baseline,1,dev_0938,0,,4.17,,False,,,other,,False,False,
baseline,1,dev_0940,1,,3.817,,False,,,other,,False,False,
baseline,1,dev_0943,0,,3.461,,False,,,other,,False,False,
baseline,1,dev_0944,0,,3.638,,False,,,other,,False,False,
baseline,1,dev_0945,1,,4.26,,False,,,other,,False,False,
baseline,1,dev_0950,1,,3.419,,False,,,other,,False,False,
baseline,1,dev_0952,1,,3.016,,False,,,other,,False,False,
baseline,1,dev_0953,0,,2.992,,False,,,other,,False,False,
baseline,1,dev_0954,0,,4.255,,False,,,other,,False,False,
baseline,1,dev_0955,0,,4.264,,False,,,other,,False,False,
baseline,1,dev_0958,1,,0.108,,False,,,other,,False,False,
baseline,1,dev_0966,1,,3.771,,False,,,other,,False,False,
baseline,1,dev_0973,0,,3.836,,False,,,other,,False,False,
baseline,1,dev_0975,1,,3.118,,False,,,other,,False,False,
baseline,1,dev_0981,0,,2.358,,False,,,other,,False,False,
baseline,1,dev_0985,0,,3.594,,False,,,other,,False,False,
baseline,1,dev_0991,1,,2.18,,False,,,other,,False,False,
baseline,1,dev_0992,1,,4.258,,False,,,other,,False,False,
baseline,1,dev_0994,1,,3.505,,False,,,other,,False,False,
baseline,1,dev_0996,0,,0.285,,False,,,other,,False,False,
baseline,1,dev_0997,0,,4.26,,False,,,other,,False,False,
baseline,1,dev_1003,0,,5.601,,False,,,other,,False,False,
baseline,1,dev_1006,0,,0.284,,False,,,other,,False,False,
baseline,1,dev_1011,0,,0.284,,False,,,other,,False,False,
baseline,1,dev_1022,1,,0.284,,False,,,other,,False,False,
baseline,1,dev_1023,1,,5.25,,False,,,other,,False,False,
baseline,1,dev_1032,1,,1.96,,False,,,other,,False,False,
baseline,1,dev_1049,0,,2.753,,False,,,other,,False,False,
baseline,1,dev_1050,0,,1.87,,False,,,other,,False,False,
baseline,1,dev_1059,1,,4.262,,False,,,other,,False,False,
baseline,1,dev_1062,1,,5.602,,False,,,other,,False,False,
baseline,1,dev_1067,1,,0.328,,False,,,other,,False,False,
baseline,1,dev_1075,1,,2.93,,False,,,other,,False,False,
baseline,1,dev_1076,0,,3.941,,False,,,other,,False,False,
baseline,1,dev_1078,1,,3.698,,False,,,other,,False,False,
baseline,1,dev_1083,0,,4.264,,False,,,other,,False,False,
baseline,1,dev_1088,0,,0.284,,False,,,other,,False,False,
baseline,1,dev_1089,1,,0.284,,False,,,other,,False,False,
baseline,1,dev_1097,1,,5.604,,False,,,other,,False,False,
baseline,1,dev_1102,0,,2.092,,False,,,other,,False,False,
baseline,1,dev_1110,1,,3.329,,False,,,other,,False,False,
baseline,1,dev_1112,0,,1.739,,False,,,other,,False,False,
baseline,1,dev_1113,1,,0.284,,False,,,other,,False,False,
baseline,1,dev_1121,0,,1.65,,False,,,other,,False,False,
baseline,1,dev_1125,1,,3.815,,False,,,other,,False,False,
baseline,1,dev_1131,1,,4.26,,False,,,other,,False,False,
baseline,1,dev_1132,1,,1.076,,False,,,other,,False,False,
baseline,1,dev_1133,0,,4.185,,False,,,other,,False,False,
baseline,1,dev_1134,1,,0.328,,False,,,other,,False,False,
baseline,1,dev_1135,0,,4.262,,False,,,other,,False,False,
baseline,1,dev_1137,1,,0.285,,False,,,other,,False,False,
baseline,1,dev_1138,1,,0.68,,False,,,other,,False,False,
baseline,1,dev_1139,1,,3.283,,False,,,other,,False,False,
baseline,1,dev_1142,0,,2.092,,False,,,other,,False,False,
baseline,1,dev_1143,1,,1.475,,False,,,other,,False,False,
baseline,1,dev_1146,1,,3.197,,False,,,other,,False,False,
baseline,1,dev_1148,0,,2.754,,False,,,other,,False,False,
baseline,1,dev_1153,1,,4.261,,False,,,other,,False,False,
baseline,1,dev_1154,0,,0.328,,False,,,other,,False,False,
baseline,1,dev_1155,1,,3.637,,False,,,other,,False,False,
baseline,1,dev_1158,0,,0.284,,False,,,other,,False,False,
baseline,1,dev_1159,1,,4.26,,False,,,other,,False,False,
baseline,1,dev_1162,1,,2.575,,False,,,other,,False,False,
baseline,1,dev_1171,1,,4.261,,False,,,other,,False,False,
baseline,1,dev_1172,0,,0.328,,False,,,other,,False,False,
baseline,1,dev_1175,0,,2.355,,False,,,other,,False,False,
baseline,1,dev_1177,1,,3.417,,False,,,other,,False,False,
baseline,1,dev_1178,0,,0.284,,False,,,other,,False,False,
baseline,1,dev_1179,1,,4.259,,False,,,other,,False,False,
baseline,1,dev_1183,1,,0.284,,False,,,other,,False,False,
baseline,1,dev_1186,1,,4.258,,False,,,other,,False,False,
baseline,1,dev_1188,0,,0.328,,False,,,other,,False,False,
baseline,1,dev_1195,1,,4.261,,False,,,other,,False,False,
baseline,1,dev_1196,0,,4.259,,False,,,other,,False,False,
baseline,1,dev_1197,1,,0.284,,False,,,other,,False,False,
baseline,1,dev_1204,1,,0.284,,False,,,other,,False,False,
baseline,1,dev_1205,0,,4.257,,False,,,other,,False,False,
baseline,1,dev_1207,1,,0.636,,False,,,other,,False,False,
baseline,1,dev_1208,0,,0.284,,False,,,other,,False,False,
baseline,1,dev_1209,1,,4.257,,False,,,other,,False,False,
baseline,1,dev_1210,1,,0.284,,False,,,other,,False,False,
baseline,1,dev_1213,0,,4.259,,False,,,other,,False,False,
baseline,1,dev_1221,0,,4.257,,False,,,other,,False,False,
baseline,1,dev_1222,0,,0.284,,False,,,other,,False,False,
baseline,1,dev_1224,1,,5.607,,False,,,other,,False,False,
