scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
memory,21,dev_0308,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0584,0,"YES, the First Amendment is in the Bill of Rights.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0644,0,"YES, it is a law that you have to pull over for an ambulance.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0653,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0671,0,"YES, the state of Kansas has the death penalty.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0757,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1059,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1067,0,"YES, the Preamble is a part of the Indian Constitution.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1097,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1131,0,"Yes, Illinois has a stand your ground law that allows individuals to use force in",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1324,0,"YES, a flask counts as an open container.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0305,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0465,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0508,0,"NO, according to the 22nd Amendment to the U.S. Constitution,",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0518,0,"NO, the Justice Department is part of the executive branch, not the judicial branch",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0572,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0898,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,21,dev_1154,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1221,0,"NO, a filibuster cannot take place in the House because it is a",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1244,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1245,0,"NO, Turkey is not a member of the European Economic Area (EEA).",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1273,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0647,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0254,0,"YES, the Vice President is the President of the Senate.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0486,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0736,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0814,0,"NO, the Air Force does not have ground combat troops. It primarily focuses on",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1477,0,"YES
###",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1721,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1786,0,"YES, New York City still has rent control.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1970,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1985,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2448,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0066,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0088,0,"YES, it is possible to create mass from energy, as described by Einstein's",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0196,0,"YES, several T. rex skulls have been found, including the famous """,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0262,0,"YES, a real image can be projected onto a screen because it is formed by",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0271,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0329,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0331,0,"YES, a wheel and axle is a simple machine.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0387,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0418,0,"Yes, it is possible to have thunder and lightning while snowing, as these",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0616,0,"YES, bicarb soda and baking soda are the same. Both refer to",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0638,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0657,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0692,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0744,0,"NO, a polynomial cannot have a square root of a variable because polynomials are",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0797,0,"YES, average velocity has a direction associated with it, as it is a vector",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0842,0,"YES, a diffraction effect can be seen in sound waves, as they can bend",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1379,0,"YES, talc is the same as talcum powder.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0126,0,"NO, according to our current understanding of physics, it is not possible to travel",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0342,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0437,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0553,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0652,0,"NO, the square root of 3 is an irrational number.",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0708,0,"NO, a negative number cannot be a perfect square because the square of any real",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1083,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1142,0,"NO, quantum entanglement cannot transfer information faster than light, as the measurement",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1354,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1460,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,21,dev_1468,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1559,0,"NO, log x is not the same as ln x. Log x refers to",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1595,0,"NO, reverse osmosis water is not the same as deionized water.",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1643,0,"NO, static pressure is not the same as atmospheric pressure. Static pressure refers to",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1692,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1726,0,"NO, the vagus nerve is part of the peripheral nervous system (PNS",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0008,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0323,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0794,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0866,0,"YES, the word ""queue"" is an example where Q is not followed by",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0910,0,"YES, the Dewey Decimal System is still in use.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0992,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1446,0,"YES, the Church of England and the Anglican Church are the same, as the",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0294,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0521,0,"NO, kangaroo does not mean 'I don't know.' Kangaroo is a",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0943,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1887,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2892,0,"YES, Scottish Gaelic and Irish Gaelic are the same, as they are both Go",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2691,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0065,0,"YES, several players from the 1980 US hockey team, known as the",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0245,0,"NO, in American football, a player can only advance the ball by running with",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0315,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0361,0,"NO, chewing tobacco is not banned in Major League Baseball. However, players are",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0550,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0595,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0966,0,"YES, the round of 16 in the World Cup is single elimination.
###",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1078,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1224,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,21,dev_1251,0,"YES, Croatia has placed in the World Cup. They reached the quarter-finals in",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1260,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1278,0,"YES, Cal Ripken Jr. is in the Baseball Hall of Fame.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1462,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1494,0,"NO, you cannot be offside on a corner kick in soccer, as the",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1543,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2012,0,"NO, Dwight Howard did not play for the Houston Rockets. He played for the",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2118,0,"YES, you can break someone's wrist by twisting it, as it applies force and",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2272,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2338,0,"NO, a player cannot play in both the Europa League and the Champions League simultaneously",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2498,0,"YES, there have been two grand slams in one inning in baseball history.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2509,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2917,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2966,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2974,0,"YES, it is possible to run for 24 hours, although it is extremely",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_3007,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_3199,0,"YES, Tiger Woods, a club professional, won the PGA Championship in 200",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0222,0,"NO, NCAA and NBA basketballs are not the same size. NCAA basketballs",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0398,0,"NO, you cannot score from a throw-in in soccer.",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0426,0,"NO, a soccer goalie cannot pick up a throw-in, as it is a",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0464,0,"NO, the golden goal did not apply in the 2018 World Cup.",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0563,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0658,0,"NO, a walk in baseball is not a dead ball situation. A walk,",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1366,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1471,0,"NO, a player cannot be offside on a throw-in, as the off",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1558,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1580,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2401,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2436,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_3224,0,"NO, an MLB game cannot end in a tie. The game will continue until",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_0022,0,"YES, a spark plug is essential for an engine to run, as it generates",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0132,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0268,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0646,0,"YES, multithreading can still be useful on a single processor as it allows",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0697,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0935,0,"YES, we can have multiple foreign keys in a table.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1159,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1376,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1646,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_1869,0,"YES, a database table can have multiple foreign keys.",,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2397,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_0512,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1524,0,"NO, the transmission and the engine are not the same thing. The engine is",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_1675,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,21,dev_1723,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,21,dev_2027,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2104,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,21,dev_2262,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2431,0,"NO, in a tree, each node can have at most one parent.",,no,True,0.0,True,no,no,True,False,True
memory,21,dev_2524,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_3057,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,21,dev_3167,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0023,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0039,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0055,0,"YES, Wisconsin has had teams that have participated in the Little League World Series.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0059,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0068,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0087,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0107,0,"YES, in Australia, gambling winnings are subject to income tax and must be reported",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0120,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0138,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0151,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0163,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0165,0,"YES, dragon fruit and pitaya are the same thing.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0207,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0210,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0221,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0229,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0237,0,"I don't know.
###",,i,False,,,idk,i don't know,False,True,
memory,11,dev_0243,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0248,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0249,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0251,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0257,0,"NO, a glass window cannot break on its own as it requires an external force",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0270,0,"YES, there are several U.S. states where the drinking age is 18",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0287,0,"NO, you cannot call a fair catch on a kickoff. A fair catch is",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0295,0,"YES, there is a difference between doves and pigeons. Doves are",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0298,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0312,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,11,dev_0316,0,"NO, the internal intercostal muscles do not contract during inspiration. They are",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0318,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0321,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0333,0,"NO, .22 Magnum and .22 WMR are not the same. .",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0336,0,"YES, Muay Thai and Thai boxing are the same thing. Muay Thai",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0343,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0352,0,"NO, you cannot score off a throw-in in soccer.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0355,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0364,0,"NO, a wicket keeper is not a mandatory position in cricket. However, it",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0366,0,"YES, the pelvic brim separates the abdominal cavity and pelvic cavity.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0406,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0428,0,"NO, peroxide and hydrogen peroxide are not the same thing. Peroxide refers to",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0429,0,"YES, flax oil and linseed oil are the same, as they are both",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0430,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0436,0,"YES, there is such a thing as a broken heart, which refers to the",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0441,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0442,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0479,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0481,0,"NO, there has never been a 6th borough in New York City.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0482,0,"NO, a bumblebee does not die after stinging someone.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0487,0,"NO, you cannot grow banana trees from a banana. Bananas are grown from",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0504,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0509,0,"Yes, the AR-15 is used in the military.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0532,0,"YES, it is possible to connect your brain to a computer through brain-computer",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0534,0,"NO, the National Guard can be activated for federal missions and deployed overseas, but",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0536,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0537,0,"YES, you can receive a caution without being arrested in the UK, as it",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0546,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0560,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0568,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0569,0,"NO, the NBA salary cap is a soft cap system.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0588,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0594,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0596,0,"NO, C# is a programming language, while Visual C# is an integrated",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0598,0,"NO, the Vice President is not the head of the Senate. The Senate is",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0612,0,"NO, popcorn is made from popcorn kernels, not corn on the cob.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0617,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0662,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0678,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0696,0,"YES, there is a seat belt law in New Hampshire.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0711,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0718,0,"NO, Chicago is the third largest city in Illinois, not the United States.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0724,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0731,0,"NO, egg drop soup typically contains cooked eggs, not raw eggs.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0737,0,"NO, a Cornish game hen is not a baby chicken. It is a",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0754,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0759,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0764,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0782,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0817,0,"Yes, there is a post-credit scene in Deadpool 2.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0829,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0832,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0837,0,"NO, universal healthcare and socialized medicine are not the same thing. Universal healthcare",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0853,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0854,0,"NO, elephants are not at the top of the food chain. They are herb",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0862,0,"YES, we have to say 'check' in chess when a player's king is",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0871,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0916,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0922,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0933,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0934,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0940,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0944,0,"Yes, Greece and Rome were around at the same time, with the Classical period",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0952,0,"NO, Merrill Lynch and Bank of America are not the same. Merrill Lynch was",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0958,0,"YES, the eyes are part of the nervous system as they contain specialized cells called",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_0981,0,"NO, pyruvic acid and pyruvate are not the same thing.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0991,0,"NO, you do not need a license to watch TV in England, but you",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0994,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_0996,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1006,0,I don't know,,i,False,,,idk,i don't know,False,True,
memory,11,dev_1011,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1022,0,"NO, enterprise value and firm value are not the same. Enterprise value is a",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1049,0,"YES, a red panda is related to a panda, but they are not the",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1062,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1075,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1102,0,"YES, there is a difference between sweating and perspiring. Sweating refers to",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1110,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1112,0,"NO, nuclear power is the use of nuclear reactions to generate electricity, while nuclear",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1113,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1121,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1133,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,11,dev_1138,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1146,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1155,0,"YES, GMC Sierra and Chevy Silverado are the same, as they are both pickup",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1175,0,"YES, Michigan was a state during the Civil War.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1178,0,"YES, the 1908 New York Giants went undefeated during the regular season,",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1183,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1196,0,"NO, a person cannot have dual citizenship in India. They can only have Indian",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1204,0,"NO, the Eye of Agamotto is not the Time Stone. It is",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1205,0,"NO, you cannot take out the king in chess. The king is the most",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1209,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1227,0,"NO, 1 is not considered a prime factor of any number.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1229,0,"NO, the fruit orange is not named after the color. It is named after",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1230,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1235,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1239,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1241,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1250,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1256,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1261,0,"YES, Louisiana has a state income tax.",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1267,0,"NO, Better Call Saul is set before Breaking Bad.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1271,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1283,0,NO,,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1285,0,"YES, a woman has won the Indianapolis 500. Danica Patrick won the",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1286,0,"Yes, there is a difference between lightning bugs and fireflies. Lightning bugs are",,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1294,0,"NO, a terminating decimal cannot be written as a recurring decimal because it ends after",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1296,0,I don't know.,,i,False,,,idk,i don't know,False,True,
memory,11,dev_1303,0,"NO, you do not have to touch the ball to be offside in soccer",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1307,0,"NO, you cannot score directly from a kickoff in football. The ball must touch",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1311,0,"NO, the crankshaft pulley and harmonic balancer are not the same thing.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1316,0,"NO, the arch in St. Louis is not a national park; it is",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1317,0,"NO, planets are not involved in the formation of an actual planetary nebula.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1333,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1336,0,"NO, the central nervous system (CNS) consists of the brain and spinal",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1345,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1359,0,"NO, you cannot give yourself an assist in basketball because an assist is credited to",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1370,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1371,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
memory,11,dev_1372,0,"NO, a kilowatt-hour is a unit of energy, not power. Power",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1382,0,"NO, a catcher cannot block home plate without the ball in baseball.",,no,True,0.0,True,no,no,True,False,True
memory,11,dev_1406,0,NO,,no,True,0.0,True,no,no,True,False,True
