boolq_id,pred_L1,comp_L1,corr_L1,label_L1,answered_L1,idk_L1,anscorr_L1
dev_1655,yes,True,False,yes,True,False,False
dev_1656,no,True,True,no,True,False,True
dev_1657,no,True,True,no,True,False,True
dev_1658,yes,True,False,yes,True,False,False
dev_1659,yes,True,False,yes,True,False,False
dev_1663,no,True,True,no,True,False,True
dev_1668,yes,True,False,yes,True,False,False
dev_1673,no,True,True,no,True,False,True
dev_1675,no,True,True,no,True,False,True
dev_1680,yes,True,False,yes,True,False,False
dev_1687,yes,True,False,yes,True,False,False
dev_1691,no,True,True,no,True,False,True
dev_1692,no,True,True,no,True,False,True
dev_1698,yes,True,False,yes,True,False,False
dev_1702,yes,True,False,yes,True,False,False
dev_1707,no,True,True,no,True,False,True
dev_1719,yes,True,False,yes,True,False,False
dev_1721,yes,True,False,yes,True,False,False
dev_1723,no,True,True,no,True,False,True
dev_1726,no,True,True,no,True,False,True
dev_1727,no,True,True,no,True,False,True
dev_1736,no,True,True,no,True,False,True
dev_1737,yes,True,False,yes,True,False,False
dev_1740,no,True,True,no,True,False,True
dev_1741,yes,True,False,yes,True,False,False
dev_1743,no,True,True,no,True,False,True
dev_1749,no,True,True,no,True,False,True
dev_1750,no,True,True,no,True,False,True
dev_1752,yes,True,False,yes,True,False,False
dev_1753,yes,True,False,yes,True,False,False
dev_1757,no,True,True,no,True,False,True
dev_1763,yes,True,False,yes,True,False,False
dev_1768,no,True,True,no,True,False,True
dev_1770,no,True,True,no,True,False,True
dev_1771,yes,True,False,yes,True,False,False
dev_1775,no,True,True,no,True,False,True
dev_1776,no,True,True,no,True,False,True
dev_1777,no,True,True,no,True,False,True
dev_1779,no,True,True,no,True,False,True
dev_1786,yes,True,False,yes,True,False,False
dev_1789,no,True,True,no,True,False,True
dev_1790,no,True,True,no,True,False,True
dev_1804,yes,True,False,yes,True,False,False
dev_1805,no,True,True,no,True,False,True
dev_1806,no,True,True,no,True,False,True
dev_1807,no,True,True,no,True,False,True
dev_1814,yes,True,False,yes,True,False,False
dev_1819,no,True,True,no,True,False,True
dev_1823,no,True,True,no,True,False,True
dev_1825,no,True,True,no,True,False,True
dev_1832,yes,True,False,yes,True,False,False
dev_1849,no,True,True,no,True,False,True
dev_1851,yes,True,False,yes,True,False,False
dev_1857,yes,True,False,yes,True,False,False
dev_1860,no,True,True,no,True,False,True
dev_1862,no,True,True,no,True,False,True
dev_1864,no,True,True,no,True,False,True
dev_1869,yes,True,False,yes,True,False,False
dev_1873,yes,True,False,yes,True,False,False
dev_1876,no,True,True,no,True,False,True
dev_1887,no,True,True,no,True,False,True
dev_1889,no,True,True,no,True,False,True
dev_1895,no,True,True,no,True,False,True
dev_1905,no,True,True,no,True,False,True
dev_1906,no,True,True,no,True,False,True
dev_1911,no,True,True,no,True,False,True
dev_1915,no,True,True,no,True,False,True
dev_1916,no,True,True,no,True,False,True
dev_1919,yes,True,False,yes,True,False,False
dev_1924,yes,True,False,yes,True,False,False
dev_1925,no,True,True,no,True,False,True
dev_1938,yes,True,False,yes,True,False,False
dev_1943,yes,True,False,yes,True,False,False
dev_1946,no,True,True,no,True,False,True
dev_1948,no,True,True,no,True,False,True
dev_1950,no,True,True,no,True,False,True
dev_1951,no,True,True,no,True,False,True
dev_1959,yes,True,False,yes,True,False,False
dev_1960,no,True,True,no,True,False,True
dev_1963,yes,True,False,yes,True,False,False
dev_1967,no,True,True,no,True,False,True
dev_1968,no,True,True,no,True,False,True
dev_1970,yes,True,False,yes,True,False,False
dev_1971,no,True,True,no,True,False,True
dev_1977,no,True,True,no,True,False,True
dev_1985,yes,True,False,yes,True,False,False
dev_1991,no,True,True,no,True,False,True
dev_1992,no,True,True,no,True,False,True
dev_1995,no,True,True,no,True,False,True
dev_1997,no,True,True,no,True,False,True
dev_2001,no,True,True,no,True,False,True
dev_2007,yes,True,False,yes,True,False,False
dev_2009,yes,True,False,yes,True,False,False
dev_2012,yes,True,False,yes,True,False,False
dev_2024,yes,True,False,yes,True,False,False
dev_2025,no,True,True,no,True,False,True
dev_2027,no,True,True,no,True,False,True
dev_2032,no,True,True,no,True,False,True
dev_2045,no,True,True,no,True,False,True
dev_2047,yes,True,False,yes,True,False,False
dev_2049,yes,True,False,yes,True,False,False
dev_2050,yes,True,False,yes,True,False,False
dev_2053,no,True,True,no,True,False,True
dev_2061,no,True,True,no,True,False,True
dev_2062,no,True,True,no,True,False,True
dev_2065,no,True,True,no,True,False,True
dev_2068,no,True,True,no,True,False,True
dev_2078,yes,True,False,yes,True,False,False
dev_2079,yes,True,False,yes,True,False,False
dev_2080,no,True,True,no,True,False,True
dev_2087,yes,True,False,yes,True,False,False
dev_2088,yes,True,False,yes,True,False,False
dev_2091,yes,True,False,yes,True,False,False
dev_2093,no,True,True,no,True,False,True
dev_2094,yes,True,False,yes,True,False,False
dev_2095,no,True,True,no,True,False,True
dev_2096,no,True,True,no,True,False,True
dev_2104,no,True,True,no,True,False,True
dev_2109,yes,True,False,yes,True,False,False
dev_2115,i,False,,idk,False,True,
dev_2118,yes,True,False,yes,True,False,False
dev_2120,yes,True,False,yes,True,False,False
dev_2131,no,True,True,no,True,False,True
dev_2137,no,True,True,no,True,False,True
dev_2139,no,True,True,no,True,False,True
dev_2156,yes,True,False,yes,True,False,False
dev_2158,no,True,True,no,True,False,True
dev_2166,no,True,True,no,True,False,True
dev_2174,no,True,True,no,True,False,True
dev_2184,yes,True,False,yes,True,False,False
dev_2187,no,True,True,no,True,False,True
dev_2192,yes,True,False,yes,True,False,False
dev_2196,yes,True,False,yes,True,False,False
dev_2199,yes,True,False,yes,True,False,False
dev_2204,no,True,True,no,True,False,True
dev_2206,no,True,True,no,True,False,True
dev_2213,no,True,True,no,True,False,True
dev_2214,no,True,True,no,True,False,True
dev_2215,no,True,True,no,True,False,True
dev_2220,i,False,,idk,False,True,
dev_2223,no,True,True,no,True,False,True
dev_2224,no,True,True,no,True,False,True
dev_2232,yes,True,False,yes,True,False,False
dev_2234,yes,True,False,yes,True,False,False
dev_2237,yes,True,False,yes,True,False,False
dev_2239,no,True,True,no,True,False,True
dev_2247,no,True,True,no,True,False,True
dev_2248,no,True,True,no,True,False,True
dev_2250,no,True,True,no,True,False,True
dev_2252,no,True,True,no,True,False,True
dev_2262,no,True,True,no,True,False,True
dev_2265,no,True,True,no,True,False,True
dev_2266,yes,True,False,yes,True,False,False
dev_2272,yes,True,False,yes,True,False,False
dev_2275,no,True,True,no,True,False,True
dev_2277,no,True,True,no,True,False,True
dev_2290,yes,True,False,yes,True,False,False
dev_2295,no,True,True,no,True,False,True
dev_2299,no,True,True,no,True,False,True
dev_2303,yes,True,False,yes,True,False,False
dev_2304,no,True,True,no,True,False,True
dev_2306,no,True,True,no,True,False,True
dev_2309,no,True,True,no,True,False,True
dev_2310,no,True,True,no,True,False,True
dev_2312,no,True,True,no,True,False,True
dev_2315,no,True,True,no,True,False,True
dev_2323,no,True,True,no,True,False,True
dev_2328,yes,True,False,yes,True,False,False
dev_2334,no,True,True,no,True,False,True
dev_2338,yes,True,False,yes,True,False,False
dev_2350,yes,True,False,yes,True,False,False
dev_2353,no,True,True,no,True,False,True
dev_2364,no,True,True,no,True,False,True
dev_2370,no,True,True,no,True,False,True
dev_2373,no,True,True,no,True,False,True
dev_2382,no,True,True,no,True,False,True
dev_2387,no,True,True,no,True,False,True
dev_2388,yes,True,False,yes,True,False,False
dev_2395,yes,True,False,yes,True,False,False
dev_2396,no,True,True,no,True,False,True
dev_2397,yes,True,False,yes,True,False,False
dev_2401,no,True,True,no,True,False,True
dev_2408,yes,True,False,yes,True,False,False
dev_2413,yes,True,False,yes,True,False,False
dev_2420,no,True,True,no,True,False,True
dev_2428,no,True,True,no,True,False,True
dev_2431,no,True,True,no,True,False,True
dev_2433,yes,True,False,yes,True,False,False
dev_2434,yes,True,False,yes,True,False,False
dev_2436,no,True,True,no,True,False,True
dev_2441,yes,True,False,yes,True,False,False
dev_2444,yes,True,False,yes,True,False,False
dev_2447,no,True,True,no,True,False,True
dev_2448,no,True,True,no,True,False,True
dev_2471,yes,True,False,yes,True,False,False
dev_2473,yes,True,False,yes,True,False,False
dev_2477,no,True,True,no,True,False,True
dev_2479,yes,True,False,yes,True,False,False
dev_2498,yes,True,False,yes,True,False,False
dev_2499,no,True,True,no,True,False,True
dev_2503,no,True,True,no,True,False,True
dev_2504,yes,True,False,yes,True,False,False
dev_2509,yes,True,False,yes,True,False,False
dev_2517,no,True,True,no,True,False,True
dev_2521,no,True,True,no,True,False,True
dev_2524,no,True,True,no,True,False,True
dev_2532,no,True,True,no,True,False,True
dev_2537,no,True,True,no,True,False,True
dev_2538,yes,True,False,yes,True,False,False
dev_2542,no,True,True,no,True,False,True
dev_2547,no,True,True,no,True,False,True
dev_2548,no,True,True,no,True,False,True
dev_2555,no,True,True,no,True,False,True
dev_2562,no,True,True,no,True,False,True
dev_2566,yes,True,False,yes,True,False,False
dev_2572,yes,True,False,yes,True,False,False
dev_2577,yes,True,False,yes,True,False,False
dev_2582,yes,True,False,yes,True,False,False
dev_2595,no,True,True,no,True,False,True
dev_2598,no,True,True,no,True,False,True
dev_2605,no,True,True,no,True,False,True
dev_2614,no,True,True,no,True,False,True
dev_2622,yes,True,False,yes,True,False,False
dev_2634,no,True,True,no,True,False,True
dev_2639,no,True,True,no,True,False,True
dev_2641,no,True,True,no,True,False,True
dev_2643,no,True,True,no,True,False,True
dev_2652,yes,True,False,yes,True,False,False
dev_2655,no,True,True,no,True,False,True
dev_2656,no,True,True,no,True,False,True
dev_2682,yes,True,False,yes,True,False,False
dev_2690,no,True,True,no,True,False,True
dev_2691,no,True,True,no,True,False,True
dev_2712,no,True,True,no,True,False,True
dev_2719,no,True,True,no,True,False,True
dev_2727,yes,True,False,yes,True,False,False
dev_2735,no,True,True,no,True,False,True
dev_2740,no,True,True,no,True,False,True
dev_2750,no,True,True,no,True,False,True
dev_2755,no,True,True,no,True,False,True
dev_2756,no,True,True,no,True,False,True
dev_2757,no,True,True,no,True,False,True
dev_2770,no,True,True,no,True,False,True
dev_2782,yes,True,False,yes,True,False,False
dev_2791,no,True,True,no,True,False,True
dev_2793,no,True,True,no,True,False,True
dev_2798,yes,True,False,yes,True,False,False
dev_2812,no,True,True,no,True,False,True
dev_2813,no,True,True,no,True,False,True
dev_2821,no,True,True,no,True,False,True
dev_2832,no,True,True,no,True,False,True
dev_2836,no,True,True,no,True,False,True
dev_2838,no,True,True,no,True,False,True
dev_2850,no,True,True,no,True,False,True
dev_2853,no,True,True,no,True,False,True
dev_2870,yes,True,False,yes,True,False,False
dev_2875,no,True,True,no,True,False,True
dev_2880,yes,True,False,yes,True,False,False
dev_2882,yes,True,False,yes,True,False,False
dev_2890,no,True,True,no,True,False,True
dev_2892,no,True,True,no,True,False,True
dev_2899,no,True,True,no,True,False,True
dev_2901,no,True,True,no,True,False,True
dev_2906,no,True,True,no,True,False,True
dev_2910,no,True,True,no,True,False,True
dev_2911,no,True,True,no,True,False,True
dev_2917,yes,True,False,yes,True,False,False
dev_2919,no,True,True,no,True,False,True
dev_2921,no,True,True,no,True,False,True
dev_2929,no,True,True,no,True,False,True
dev_2931,no,True,True,no,True,False,True
dev_2933,no,True,True,no,True,False,True
dev_2956,no,True,True,no,True,False,True
dev_2959,yes,True,False,yes,True,False,False
dev_2966,no,True,True,no,True,False,True
dev_2967,yes,True,False,yes,True,False,False
dev_2972,no,True,True,no,True,False,True
dev_2973,yes,True,False,yes,True,False,False
dev_2974,yes,True,False,yes,True,False,False
dev_2991,no,True,True,no,True,False,True
dev_2993,no,True,True,no,True,False,True
dev_3000,no,True,True,no,True,False,True
dev_3004,no,True,True,no,True,False,True
dev_3005,no,True,True,no,True,False,True
dev_3007,yes,True,False,yes,True,False,False
dev_3014,no,True,True,no,True,False,True
dev_3015,no,True,True,no,True,False,True
dev_3027,no,True,True,no,True,False,True
dev_3029,yes,True,False,yes,True,False,False
dev_3034,no,True,True,no,True,False,True
dev_3035,yes,True,False,yes,True,False,False
dev_3040,no,True,True,no,True,False,True
dev_3057,no,True,True,no,True,False,True
dev_3062,no,True,True,no,True,False,True
dev_3073,yes,True,False,yes,True,False,False
dev_3075,no,True,True,no,True,False,True
dev_3079,no,True,True,no,True,False,True
dev_3089,no,True,True,no,True,False,True
dev_3105,no,True,True,no,True,False,True
dev_3106,no,True,True,no,True,False,True
dev_3107,yes,True,False,yes,True,False,False
dev_3122,no,True,True,no,True,False,True
dev_3126,no,True,True,no,True,False,True
dev_3138,yes,True,False,yes,True,False,False
dev_3143,no,True,True,no,True,False,True
dev_3155,no,True,True,no,True,False,True
dev_3158,yes,True,False,yes,True,False,False
dev_3159,no,True,True,no,True,False,True
dev_3167,no,True,True,no,True,False,True
dev_3173,no,True,True,no,True,False,True
dev_3183,yes,True,False,yes,True,False,False
dev_3187,no,True,True,no,True,False,True
dev_3188,yes,True,False,yes,True,False,False
dev_3190,no,True,True,no,True,False,True
dev_3193,yes,True,False,yes,True,False,False
dev_3194,no,True,True,no,True,False,True
dev_3195,yes,True,False,yes,True,False,False
dev_3199,yes,True,False,yes,True,False,False
dev_3204,yes,True,False,yes,True,False,False
dev_3205,no,True,True,no,True,False,True
dev_3209,yes,True,False,yes,True,False,False
dev_3212,no,True,True,no,True,False,True
dev_3221,yes,True,False,yes,True,False,False
dev_3224,no,True,True,no,True,False,True
dev_3231,no,True,True,no,True,False,True
dev_3232,no,True,True,no,True,False,True
dev_3234,yes,True,False,yes,True,False,False
dev_3238,yes,True,False,yes,True,False,False
dev_3239,no,True,True,no,True,False,True
dev_3241,yes,True,False,yes,True,False,False
dev_3242,no,True,True,no,True,False,True
dev_3256,no,True,True,no,True,False,True
dev_3265,no,True,True,no,True,False,True
